"","Tree_ID","species","latin_name","common_name","stem_count","stemlocx_m","stemlocy_m","VerticalCrownProjectedArea_pts_m2","Dead","QSM_iteration","height_m","tot_volume_m3","tot_length_m","DBH_QSM_m","Vol_QSM_D0_25mm_m3","Vol_QSM_D25_50mm_m3","Vol_QSM_D50_75mm_m3","Vol_QSM_D75_100mm_m3","Vol_QSM_D100_200mm_m3","Vol_QSM_D200mm_m3","A_w","alpha_w","M_w","mu_w","A_l","alpha_l","M_l","mu_l","root_A","root_alpha","root_M","root_mu","n_leaves","n_innerN","B1I","B2I","CherryI","Coll_likeI_ln","maxDepth","maxWidth","modMaxDiffW","IbasedI_meanP","IbasedI_meanW","SackinI","sshapeI","totPathL","totalCophI","VarLDI","AvgLDI","AvgVertD","totIntPathL","maxWoMaxD","rQuartetI_4rt","Coll_likeI_e_sqrt","resolution_n"
"1","10","FRAXEX","Fraxinus excelsior","European/Common ash",1,117.760605177289,117.387750139543,235.69623032825,"N",1,28.6157528520791,20.6521002028125,4559.55171035441,1.02036451857034,0.291098236531295,1.59716713214136,1.90498776129925,0.867179421227259,2.22141816745519,13.7702494841581,0.301599513747269,0.296430414183646,0.27820813938369,0.276917535250846,0.387466256123634,0.368337857504163,0.318068783623363,0.313287034021302,0.11939180774198,0.11939180774198,0.11910836665948,0.11910836665948,6758,5219,2590.43108928668,4.52942408357468,3045,296515.425226085,47,810,96,0.726463229359944,0.751828287762452,172473,12168.6199395097,296859,59818013,50.5366131453949,25.5213080793134,24.7857560323954,124386,17.2340425531915,3130.25918884842,1249.58709692535,0.77238419416901
"2","1008","Unknown","Unknown","Unknown",1,14.3139280724589,201.077265735149,27.6183941884555,NA,4,17.934978396402,0.764356539991718,479.823396435085,0.223599359056295,0.0412231147377631,0.145001671775238,0.0901432117898481,0.0616814452005648,0.234559006640253,0.191748089848051,0.297572902024712,0.291763846149156,0.275570850987822,0.273951301239687,0.362039410244978,0.341151162240196,0.296416042455056,0.290924633950517,0.29409946397889,0.29409946397889,0.289878097555935,0.289878097555935,717,554,274.700299204602,2.51488236490136,316,32467.2343675513,45,100,31,0.732470643581208,0.75728396220379,17469,1321.36163502656,30066,2875682,44.1255113414214,24.3640167364017,23.6553894571204,12597,2.22222222222222,301.485811131705,399.611531266851,0.773743016759777
"3","1009a","ACERPS","Acer pseudoplatanus","Sycamore",2,110.507394323404,112.802214632542,22.31929432865,"N",2,21.3209202727283,0.771135271403708,315.788154764469,0.216282386618382,0.0189196848227149,0.127801853928786,0.126399669655576,0.0579483743930449,0.260324697809413,0.179740990794172,0.29078978253571,0.286516316836526,0.272189127979075,0.27125963463538,0.339193300790967,0.326160791848715,0.28500337528817,0.281753683350589,0.20711789111584,0.20711789111584,0.205640246369334,0.205640246369334,428,340,162.740123298705,2.47894806644248,206,20104.1320082548,42,45,16,0.720825017432618,0.746890371610881,10396,834.014710217308,18041,1099340,91.9113896410167,24.2897196261682,23.4908854166667,7645,1.07142857142857,159.359593531709,333.924919232086,0.796252927400468
"4","1009b","ACERPS","Acer pseudoplatanus","Sycamore",2,110.884466941427,112.786626614056,28.53093118205,"N",0,20.7275609597856,0.979633544979425,483.342702583317,0.234924133123802,0.032703056350696,0.179117990167654,0.180769528446018,0.0968231091539859,0.145824603416304,0.344395257444768,0.262912856129253,0.257277483686035,0.240568301653919,0.239047797784791,0.365902646424237,0.349571872154144,0.303755647567087,0.299794914033556,0.0431178166500374,0.0431178166500374,0.0431044575050607,0.0431044575050607,680,512,266.64019666309,2.56453520058149,339,36060.9803952138,40,107,19,0.683592477062853,0.698929668745671,19016,1165.35340691211,32483,4072192,43.5252249134948,27.9647058823529,27.2508389261745,13467,2.675,281.06915709397,461.124409030021,0.754050073637702
"5","1014","ACERPS","Acer pseudoplatanus","Sycamore",1,83.6244206974342,194.57698352198,8.52582230826999,"N",0,18.8007580081334,0.475096798346842,223.873784220346,0.202779131280845,0.0181615167285057,0.0777126273391984,0.0376185676754208,0.0152056172820484,0.253858917154391,0.0725395521672786,0.198615935036046,0.195104836047324,0.185314516702873,0.184454043674776,0.352178602586508,0.329639498617773,0.288668484240607,0.282119229223762,0.0367385489847514,0.0367385489847514,0.0367302850774009,0.0367302850774009,327,258,127.090563922203,2.60137862679817,127,12252.3985974036,35,55,18,0.748582946719903,0.776506973769444,6473,597.376978963122,11139,526784,37.7775907377793,19.7951070336391,19.0410256410256,4666,1.57142857142857,145.946903631452,241.177079821939,0.791411042944785
"6","1016","FRAXEX","Fraxinus excelsior","European/Common ash",1,126.002796425745,187.953941327215,36.0484077971,"N",8,21.3827715993419,1.46510167259987,816.479834816891,0.303514393344555,0.0628345789795797,0.329375375191006,0.163580154946775,0.0474301319201433,0.117209740776819,0.744671690785551,0.286090557009481,0.283534452016568,0.267548810533443,0.26693405808548,0.340682730823622,0.327514062356255,0.283915776889516,0.280813100640858,0.0917995521864326,0.0917995521864326,0.0916706716181697,0.0916706716181697,1337,976,481.165602881686,4.7506570936062,640,34563.4259795503,29,197,28,0.743530967727373,0.775128019644098,22455,2196.4469949675,37043,3520461,24.3947998650681,16.7950635751683,16.0151318633809,14588,6.79310344827586,592.365022137581,498.260757595152,0.730538922155689
"7","1019","ACERPS","Acer pseudoplatanus","Sycamore",1,128.773238481009,172.374493439855,49.37377526185,"N",3,23.0787139428902,3.24586736930417,1255.43708234842,0.524215797742108,0.0947730811936991,0.41544206470305,0.277184093298007,0.210806191276115,0.246344706840084,2.00131723199322,0.212996354020515,0.208903720582067,0.197693483487484,0.196579581095603,0.361981553979994,0.342259008749176,0.296665108748432,0.291668808899526,0.0909449773705091,0.0909449773705091,0.0908196617227612,0.0908196617227612,1910,1502,749.107096712234,2.43463896976625,876,67946.3855221138,39,292,46,0.677258303784705,0.686714108251534,40359,3413.52300134819,69545,11756684,27.7510674049505,21.1303664921466,20.3824736225088,29186,7.48717948717949,837.89049213967,574.027461909842,0.786799371398638
"8","1035a","ACERPS","Acer pseudoplatanus","Sycamore",2,22.4996987307328,142.540777727223,16.75217560977,"N",7,20.1926060907191,0.881500481087438,347.146114254688,0.241986727460448,0.0193868091783193,0.139750478273765,0.180424423050232,0.0681702050374378,0.15225779094304,0.321510774604644,0.218506738013904,0.214478991960392,0.199998579421376,0.198913718081083,0.350272732950257,0.329247761542055,0.287699822152209,0.281455685532592,0.069902749830636,0.069902749830636,0.0698458350032164,0.0698458350032164,411,341,161.602028356462,2.78141468714899,161,12565.1463276356,33,50,14,0.739754511294905,0.772581569910556,7257,779.972470373406,12650,538673,42.4735468059034,17.6569343065693,16.8218085106383,5393,1.51515151515152,163.731440798808,232.405104086466,0.831707317073171
"9","1035b","ACERPS","Acer pseudoplatanus","Sycamore",2,22.094812155892,142.624251641982,2.6937783367,"N",2,10.8677366674368,0.0748192953015702,33.7009562009202,0.104280222177891,0.00193094658549609,0.0108992148835951,0.00631973052643757,0.0352629784693439,0.0204064248366975,0,0.186703168863458,0.186062024879101,0.17691206218657,0.176833218696404,0.29802601037821,0.291534248004466,0.250330635894969,0.249222324706105,0.0468904663251952,0.0468904663251952,0.0468732850790246,0.0468732850790246,47,40,14.327148653944,2.26601576853463,16,1329.03060960345,24,9,3,0.874916253050928,0.910958981319944,669,116.83629649545,1186,9024,44.2218198279765,14.2340425531915,13.632183908046,517,0.375,15.5881272677753,70.8337310157604,0.869565217391304
"10","104","ACERPS","Acer pseudoplatanus","Sycamore",1,8.59112207781276,164.276204794259,79.598267206716,"N",9,20.8006185448062,4.50840887359203,1391.70512749595,0.55611864563394,0.0946239844901607,0.528133948366675,0.43662282996839,0.342164527517504,0.74128179492546,2.36558178832384,0.266364728620423,0.260453451806119,0.24215899746126,0.240510161965441,0.356428989286851,0.336351783507235,0.295443818230278,0.289736954816909,0.0420337779026942,0.0420337779026942,0.0420214011800509,0.0420214011800509,1468,1172,591.159437237394,5.66200866163319,640,32442.4854725731,25,237,42,0.695885382021775,0.720066897776925,21175,2488.49748830827,36156,3367992,15.4704407004284,14.4243869209809,13.6954545454545,14981,9.48,623.331273615491,403.619706073496,0.798909338786639
"11","1043","ACERPS","Acer pseudoplatanus","Sycamore",1,67.8520210468973,190.465637934771,29.514956345165,"N",3,16.9156271547498,0.601091669179795,507.766392166281,0.219920522861604,0.0451589842393356,0.161916316788864,0.0535716567425208,0.00667313057970053,0.194291130513263,0.139480450316111,0.21624766128376,0.214277918128663,0.203955954117125,0.203496037630376,0.303873836132797,0.29444965458245,0.254348667568164,0.252249997940857,0.110793415330758,0.110793415330758,0.110566886207502,0.110566886207502,828,615,306.387828252124,4.99737875613973,399,19169.0139527043,25,126,26,0.731028098151997,0.774732978034033,12188,1336.8019377887,20168,1819987,21.0567574505823,14.719806763285,13.976437976438,7980,5.04,319.339944137203,338.965165575432,0.743651753325272
"12","1045","FRAXEX","Fraxinus excelsior","European/Common ash",1,27.8974395962529,197.885740118383,27.230423862525,"N",8,21.5585451624763,0.92774626016487,478.673381504514,0.280708305807045,0.0403318639510263,0.164556004026245,0.0509807155710524,0.0322380483326822,0.16586453322261,0.473775095061254,0.291068344199698,0.288615306293179,0.27520103951023,0.274521978926146,0.361362966699453,0.345834498680292,0.301774883483191,0.297890648862702,0.190009039261882,0.190009039261882,0.188867771562235,0.188867771562235,734,561,285.244875807252,3.56703955821937,352,18528.254366011,27,112,20,0.700759878940496,0.726723288963073,11664,1248.82542821916,19615,1158713,21.650246122549,15.8910081743869,15.1467181467181,7951,4.14814814814815,301.095425641132,312.247569970578,0.765347885402456
"13","1055","ACERPS","Acer pseudoplatanus","Sycamore",1,53.6891793981644,187.666890743766,13.700390721025,"N",2,21.8843638367339,0.701289469545282,399.845418688932,0.21325456912058,0.0301427414056631,0.149080186123197,0.0713204619471338,0.0400841899085303,0.281000451903301,0.129661438257457,0.200419502884951,0.197987820838994,0.187267989730616,0.186718475749665,0.323775186547672,0.310569136468938,0.26793713930859,0.264988132297897,0.105676853661711,0.105676853661711,0.105480270702427,0.105480270702427,612,465,227.348555107254,3.12686097575992,288,14286.3341029881,28,111,23,0.743071571324256,0.767681562822981,9552,1081.64340063082,15893,907021,17.7841214917339,15.6078431372549,14.7567316620241,6341,3.96428571428571,255.438849825338,273.095062287629,0.761047463175123
"14","1074","QUERRO","Quercus robur","Pedunculate/English oak",1,59.4151359583242,175.10027941578,93.89860059108,"N",5,22.6646515623844,7.20817009028824,2509.83964504937,0.691576213471417,0.188088386666874,0.805654137073713,0.560013104042517,0.33833267175078,0.941827137891261,4.37425465286309,0.371968054716234,0.365482637354016,0.33549804233747,0.333858676567644,0.40300167041308,0.381669609584184,0.327835554953713,0.322407536438591,0.158513994821566,0.158513994821566,0.157851006394667,0.157851006394667,4554,3378,1712.82021461134,2.64480566888835,2228,255083.525390834,72,508,54,0.712355451758342,0.740742663090989,135470,8019.95751242284,231915,86984349,109.599384268686,29.7474747474747,29.2378971255673,96445,7.05555555555556,1972.46628951381,1205.62171737532,0.741928398857896
"15","1075a","ACERPS","Acer pseudoplatanus","Sycamore",2,48.2714999169466,135.837412347463,23.708164155205,"N",8,20.2765227649079,1.3500419355743,448.886986159021,0.293768999226967,0.0272066886734141,0.154850018409218,0.187901863821908,0.119450072026319,0.179392234672991,0.681241057970454,0.281439889453227,0.277870395795448,0.262911941686026,0.262063682680334,0.382118947645945,0.358847334622099,0.314489047003261,0.307560128326714,0.114231320483239,0.114231320483239,0.113983052346019,0.113983052346019,642,505,249.165626969798,4.90011870881204,303,12160.9777823753,25,127,29,0.707087823582977,0.726466190557918,8531,1142.32476041608,14315,438769,20.2051246591163,13.2881619937695,12.4803836094159,5784,5.08,283.819157250622,258.388294086667,0.78783151326053
"16","1075b","ACERPS","Acer pseudoplatanus","Sycamore",2,48.9631258880652,136.172256902721,17.972998488415,"N",5,19.5871838333939,0.723546604257025,292.88700119232,0.221032299237865,0.0191937070449851,0.113273748096504,0.111386623314504,0.0594534937491429,0.258697188307543,0.161541843744346,0.279547062658335,0.275199325677865,0.257610060683288,0.256703589684546,0.369926048216809,0.355510340402623,0.309367181141789,0.306374349312092,0.245924128314255,0.245924128314255,0.243452752458549,0.243452752458549,395,302,161.658887251379,2.39973335772705,201,10329.1757221665,23,62,16,0.664899722855889,0.689583186793119,6097,640.104956329435,10239,403235,17.7091235378946,15.4354430379747,14.6901004304161,4142,2.69565217391304,170.706979878896,257.578807055925,0.766497461928934
"17","1080","ACERPS","Acer pseudoplatanus","Sycamore",1,24.6719470062808,193.383317477153,84.7380357686251,"N",2,21.3264460729946,2.69129130982909,1812.50945859456,0.412557418202095,0.165889766144284,0.538731397365455,0.274591462448695,0.16319376700933,0.450244667515871,1.09864024934545,0.26281290253669,0.254538509674235,0.239606266344299,0.237488593139002,0.352876700456071,0.331114594444382,0.289501378021805,0.283633729738883,0.221563693858923,0.221563693858923,0.219755360506673,0.219755360506673,2569,2040,1005.77227629347,3.76695646456574,1144,95015.9200727586,36,348,51,0.709625023331418,0.735586703387302,56333,4755.02217859919,97485,13320935,35.4533583867658,21.9279875437914,21.151008895639,41152,9.66666666666667,1218.94991079256,690.915014534184,0.794392523364486
"18","1081","ACERPS","Acer pseudoplatanus","Sycamore",1,42.8436487889915,103.814152005226,12.25948154751,"N",6,20.7323188358787,0.701075993192126,281.258648155812,0.222209047510264,0.0191676115313622,0.112404132378225,0.06517614971648,0.0350920463448629,0.246333445076355,0.222902608144841,0.208315475980039,0.204339411680529,0.1934274018064,0.192410900910451,0.359561264966978,0.341986474986095,0.296841453737877,0.292326120462378,0.158418337644801,0.158418337644801,0.157756547755528,0.157756547755528,407,309,160.238970573854,2.31208288967793,185,11973.7268788152,24,84,20,0.718276223692977,0.756836920849654,7074,678.522775474162,11900,608276,17.7394852972249,17.3808353808354,16.6201117318436,4826,3.5,173.486897967064,247.951832661192,0.761083743842365
"19","1087a","Unknown","Unknown","Unknown",2,141.409472234392,162.274708070018,30.0105201998999,NA,1,18.988742877845,1.02313696474348,467.579484688506,0.28186794720693,0.0371106460787984,0.148635938393224,0.118991380619176,0.0865561577196804,0.161481268223511,0.470361573709088,0.307127347836584,0.301134637664166,0.286127583533216,0.284498191760503,0.366837428884694,0.348437462416758,0.302922037511828,0.298552558037139,0.198662034160299,0.198662034160299,0.197357857760332,0.197357857760332,674,499,256.552445198645,2.96575496347721,329,18070.0454344738,27,97,19,0.739948663832747,0.776322078533835,11701,1117.14619652651,19497,1233591,20.6875225633756,17.3605341246291,16.6214833759591,7796,3.59259259259259,318.229752106477,475.702682924612,0.741456166419019
"20","1087b","Unknown","Unknown","Unknown",2,141.486560122229,162.762862238445,24.66599219425,NA,0,17.3187894896405,0.671340995298258,314.756425924017,0.222136990855227,0.0238228012429186,0.108832567263562,0.0711358081294626,0.0775456636430108,0.155847497123269,0.234156657896035,0.272996987373175,0.267922049086461,0.254759009980373,0.253303808139,0.354544439449778,0.337427597728248,0.29343352546284,0.28936443641647,0.273161807410078,0.273161807410078,0.269777356313872,0.269777356313872,467,356,165.746556233556,2.02855722091968,212,18286.1285739011,32,76,25,0.779767861328236,0.810393946439525,10365,910.867891466792,17524,1184162,25.8613868649955,22.1948608137045,21.2928311057108,7159,2.375,193.412890269782,324.745128213024,0.763948497854077
"21","1089","ACERPS","Acer pseudoplatanus","Sycamore",1,10.133042073363,133.542899321604,18.3691295420495,"N",8,10.4068381628411,0.300043723017616,205.766883649997,0.214888050766004,0.0197825494867042,0.0438674424983477,0.0286025464281242,0.0291303502896775,0.0948024297338834,0.0838584045808788,0.278276909329875,0.274910611903209,0.257746704083887,0.257047810086212,0.344162970056484,0.328717671240882,0.284004806358557,0.280400482953484,0.203896535664096,0.203896535664096,0.202486677309844,0.202486677309844,281,207,107.856839001723,3.67977448311194,132,7275.79027883374,29,43,9,0.767005622300117,0.807232393127437,4237,464.472953162528,7117,233005,29.3817707475843,15.0782918149466,14.5840163934426,2880,1.48275862068966,122.304938928778,195.545223913728,0.739285714285714
"22","1090","ACERPS","Acer pseudoplatanus","Sycamore",1,57.2880422884428,113.59002500476,19.60100119726,"N",8,18.9630410060198,0.696438441155935,395.645771011102,0.257296797239422,0.0311500681256235,0.111345358622331,0.0884405595139043,0.0397270599006013,0.232999959462987,0.192775435530488,0.23878349723358,0.230688408488414,0.210768759180716,0.208412513310673,0.393069540592187,0.366042344545053,0.316773754961102,0.309233720033931,0.0637056897477338,0.0637056897477338,0.0636626078040684,0.0636626078040684,717,528,252.139299708292,3.32533583380713,341,51054.2324773604,56,65,15,0.787048876450348,0.816909656772726,24941,1397.0007293699,43257,4930677,206.838107798455,34.7852161785216,34.744578313253,18316,1.16071428571429,241.684834883159,633.104181819253,0.737430167597765
"23","1093","ACERPS","Acer pseudoplatanus","Sycamore",1,132.420237096769,178.194779442942,30.64730695845,"N",8,18.6930695370316,1.22341013170874,703.927985180235,0.305400151531745,0.0554608179691337,0.239634630972049,0.153259450441534,0.0897868426056341,0.188389021097937,0.496879368622449,0.312880354070036,0.307833968308425,0.289096251922216,0.287849623481272,0.3596001982432,0.342515312486275,0.295991550118373,0.291567962259929,0.0991092270130467,0.0991092270130467,0.0989470543239721,0.0989470543239721,1218,890,427.874172445463,3.33253027500893,591,47330.055692804,38,182,34,0.774433691195712,0.811903633302082,27136,2188.17469043208,45562,6332534,34.2110757898086,22.2791461412151,21.6138519924099,18426,4.78947368421053,542.293874718359,619.585166350152,0.731306491372227
"24","1101","ACERPS","Acer pseudoplatanus","Sycamore",1,122.178237236804,104.346590199656,42.46868262532,"N",0,16.234810107921,0.959739591550856,585.83730406895,0.263915313811734,0.0473101223670802,0.206692717769069,0.192469553764944,0.0624273459359329,0.106333573911329,0.344506277802501,0.308010273690292,0.301112831827194,0.277905623248925,0.276284778063454,0.378828561056472,0.361325464167356,0.312577352278026,0.308367253245801,0.055247131102722,0.055247131102722,0.0552190307570182,0.0552190307570182,865,651,309.452849035022,2.65449348350089,404,45366.0875963781,40,142,28,0.760353587703114,0.796598263822298,23569,1592.97658096125,40676,5446869,56.361915199305,27.2473988439306,26.8311345646438,17107,3.55,318.558656596272,485.425720438087,0.753472222222222
"25","1107","ACERPS","Acer pseudoplatanus","Sycamore",1,112.656177528933,132.723096026548,8.2487608054,"N",3,24.4421627335674,0.82571158776244,279.989357076129,0.232085826595123,0.0178074300666035,0.0865991626664338,0.108392273919322,0.056389160484053,0.334245994247072,0.222277566378957,0.236852497688989,0.232159325025902,0.218336569032898,0.217249581391873,0.351184438388565,0.333548809547336,0.289148883191616,0.284754522122612,0.0249535169364212,0.0249535169364212,0.0249509273493437,0.0249509273493437,416,304,163.470054663583,2.92550692708447,198,22352.8120158057,50,39,11,0.721757143290504,0.746322866690275,11445,720.641659639101,19659,1269676,195.254663230399,27.5120192307692,27.3041666666667,8214,0.78,134.166573866605,344.325284080251,0.732530120481928
"26","1108","ACERPS","Acer pseudoplatanus","Sycamore",1,121.691664816324,152.544652754657,27.10387227925,"N",5,22.6569884242234,1.39050596433418,779.012632576142,0.290755065674929,0.0609789984697287,0.273688881129015,0.168936077581926,0.100944078653102,0.225925323915435,0.560032604584977,0.243180250706775,0.237025217186971,0.222549718307435,0.220835272838675,0.358559481128604,0.341194002963485,0.295470232564523,0.291253157921283,0.111553633400473,0.111553633400473,0.111322411118193,0.111322411118193,1201,921,462.742850736632,4.35798728308517,553,37546.0691078496,31,170,30,0.706353301754893,0.733072678466778,22704,2111.87291479298,38390,3985381,31.9783416678164,18.9042464612823,18.0914231856739,15686,5.48387096774194,499.367776581142,530.64915559484,0.7675
"27","1109","ACERPS","Acer pseudoplatanus","Sycamore",1,14.3120437091503,103.938647396802,21.681174903677,"N",9,12.9898689224779,0.502694812673539,253.688238366407,0.226306703863481,0.0208221795668014,0.0900291515176884,0.0656962304950018,0.0414473354549129,0.115500711711146,0.169199203927988,0.399328564567283,0.390089794981077,0.367871855496712,0.364147561400851,0.367043069259734,0.344768306134402,0.303759970676585,0.296868153859787,0.394911389543449,0.394911389543449,0.384726400150667,0.384726400150667,338,255,120.135447604735,3.18683204911977,156,6511.2720244982,24,68,15,0.742691771069421,0.770433734641855,4619,608.596330858915,7614,217894,16.8852718742341,13.6656804733728,12.8397976391231,2995,2.83333333333333,155.184336939534,221.947177468267,0.756676557863502
"28","1111","Unknown","Unknown","Unknown",1,-0.392218746509038,105.524592499894,46.8774894346504,NA,0,21.1924692375629,2.42354133579591,674.438413863558,0.409778617684158,0.0443538746038849,0.240197427360544,0.22996779912711,0.129849056838475,0.585744232374504,1.19342894549139,0.347498157720248,0.343713777056044,0.324556719262187,0.323432500114736,0.3998250113522,0.378099668832231,0.328074487742758,0.322597822007298,0.394818241577058,0.394818241577058,0.384640420052964,0.384640420052964,869,691,318.018435828378,2.47363447270213,366,45130.9579054984,50,98,14,0.761948785364585,0.776961331647883,24160,1829.97710793068,42028,3136660,63.525841509294,27.8020713463751,26.9410256410256,17868,1.96,410.224601579026,479.493582544904,0.796082949308756
"29","1116","ACERPS","Acer pseudoplatanus","Sycamore",1,115.944848260374,133.419097855955,24.90732601065,"N",1,24.5116958597013,1.11063183476581,487.742826324094,0.270496688333056,0.0362563463185434,0.184686624518668,0.142221448717664,0.0650024247549339,0.170845200119697,0.511619790336304,0.246463511365241,0.24197649712438,0.22473029240594,0.22358499863569,0.390546301692476,0.370766083387659,0.320522097131126,0.314851734978666,0.080944298108891,0.080944298108891,0.0808559361655647,0.0808559361655647,736,573,291.427517343709,3.4489714162463,334,24677.6123508879,44,73,22,0.689158103159108,0.711667576484067,14619,1287.11518687477,24828,1971456,79.3656792739839,19.8627717391304,18.9671504965623,10209,1.65909090909091,275.882773972962,354.392894741756,0.779591836734694
"30","1118","ACERPS","Acer pseudoplatanus","Sycamore",1,82.4772288665484,190.199944251317,10.096272000055,"N",5,19.155244947091,0.433755973985819,252.831225487606,0.197464148263444,0.0223788213982571,0.0530879549588822,0.0385640545293078,0.0336466879175431,0.247087266369493,0.0389911888123356,0.203386585101777,0.201232974575645,0.190482253219602,0.190013087784182,0.338284037450754,0.323269574145514,0.279440535868732,0.276010460893571,0.0654913656329889,0.0654913656329889,0.0654445589622738,0.0654445589622738,393,284,151.64794025914,3.86728804199588,218,9622.44029151401,24,52,11,0.700005869640962,0.715368889491815,6068,633.17433294991,9926,366406,22.9894269305726,15.440203562341,14.6617429837518,3858,2.16666666666667,182.685233266401,246.702588657681,0.724489795918367
"31","1119","ACERPS","Acer pseudoplatanus","Sycamore",1,19.8699525727952,142.877817907709,8.00689889225,"N",2,16.0608899981641,0.412222902031732,170.692290999494,0.198373161718824,0.0108975694828955,0.0716975955706774,0.0550612564310133,0.0189637483176317,0.232823522768109,0.0227792094614046,0.232858862774172,0.221713876807158,0.217657147335019,0.213205238530638,0.324580452652755,0.305919575128699,0.270090225010961,0.26448209892669,0.172851402215726,0.172851402215726,0.171991956079342,0.171991956079342,195,153,72.6106121349075,2.78022246405805,88,5701.89881603527,26,35,11,0.714845670159311,0.755481196206137,3300,374.170167981775,5687,156138,29.1684418145957,16.9230769230769,16.3419540229885,2387,1.34615384615385,81.2523017155728,156.820027233535,0.788659793814433
"32","1121","ACERPS","Acer pseudoplatanus","Sycamore",1,82.9363913642221,148.896279029678,18.844939533275,"N",3,19.6502428139024,0.926004212218153,369.627726024922,0.25172044300767,0.0252418103817324,0.133577015472509,0.122140268329571,0.055188557831187,0.149798151472967,0.440058408730186,0.260203595278041,0.252425961342922,0.236487142820018,0.234392052434382,0.376439759675915,0.356225865783988,0.309422845168943,0.304182441389467,0.115886243937958,0.115886243937958,0.115627033321367,0.115627033321367,570,444,222.953879041608,3.56767502507654,252,16181.4187182489,30,92,20,0.712253471332449,0.735363724123199,9550,996.946191064619,16292,953630,26.2238842720837,16.7543859649123,16.0670611439842,6742,3.06666666666667,225.668873551896,274.233280123563,0.780316344463972
"33","1129","ACERPS","Acer pseudoplatanus","Sycamore",1,100.62879036211,156.842010801959,16.319861181015,"N",7,14.1352908692082,0.382050832694318,248.755559745153,0.190537335781067,0.0184710278633093,0.0876850713330708,0.0518321003239675,0.0126242215695543,0.174347090886575,0.0370913207178408,0.292014525978442,0.287887918412884,0.27037903549432,0.269345599208944,0.369631806943405,0.35693788294031,0.308303246107599,0.305686193716792,0.136746377160854,0.136746377160854,0.136320592342261,0.136320592342261,412,326,160.75021021141,2.19297397624348,197,10878.1287463149,25,75,13,0.707430603467009,0.732020265168044,6753,748.809467944525,11507,560118,18.6167110472241,16.3907766990291,15.5921409214092,4754,3,162.035362760089,231.310984356132,0.793187347931874
"34","1135b","Unknown","Unknown","Unknown",1,97.3877995405909,98.1160119342109,12.9970323501915,NA,9,9.99528801450028,0.148573234391508,140.219940378765,0.12109015058005,0.0123854203251079,0.0356718656834181,0.0150072490586206,0.0188555655757871,0.0666531337485741,0,0.346741777440026,0.338255190982654,0.3130450080368,0.311521637694112,0.374308944193423,0.356856501156278,0.3098398659338,0.305335259628881,0.386557218846736,0.386557218846736,0.37700190879838,0.37700190879838,224,174,87.6526621396035,2.54105029701015,100,9124.36263882223,34,30,8,0.721881201271645,0.705372686670413,4735,411.598225282976,8149,293734,64.4406688456633,21.1383928571429,20.4748743718593,3414,0.882352941176471,85.8643935527722,212.955558173853,0.780269058295964
"35","1147","ACERPS","Acer pseudoplatanus","Sycamore",1,93.6728334509219,194.371697994052,27.55043734809,"N",9,21.0291477183288,1.65243750544327,744.704006818423,0.327639724492024,0.0536199380625698,0.276389543238082,0.19135226490542,0.140108624169691,0.214525423726109,0.776441711341398,0.179283365721759,0.176285965933291,0.166865478514598,0.166194048824504,0.328206837061844,0.311308981291147,0.270460091288379,0.266169398535533,0.146578125357985,0.146578125357985,0.146053813496595,0.146053813496595,984,766,344.740633704325,2.81984425737699,428,23156.1655423184,27,195,54,0.757188840461682,0.791814978926686,15472,1834.48557711782,26114,1837829,13.8585498050102,15.7235772357724,14.9222857142857,10642,7.22222222222222,443.422705303456,345.183646120025,0.779247202441506
"36","1179","ACERPS","Acer pseudoplatanus","Sycamore",1,87.1604073774453,198.975027477944,11.785310685815,"N",2,20.4483206599841,0.57018438717157,332.717076767841,0.219036204559291,0.0269439731594611,0.118118295859122,0.0453170699390667,0.0126585213112732,0.252642973341738,0.114503553560909,0.220318056602951,0.216984936674633,0.205650740242984,0.204838690511392,0.349999259552398,0.331618705934104,0.289341991224174,0.284381720766153,0.143424221848323,0.143424221848323,0.142933009175521,0.142933009175521,542,416,217.748329299241,2.97807022855336,266,19969.693171391,36,69,10,0.695684260894053,0.709281352739851,11320,957.663922419147,19253,1382013,42.6400511975599,20.8856088560886,20.0970772442589,7933,1.91666666666667,198.534908304957,326.168332004774,0.768946395563771
"37","118","QUERRO","Quercus robur","Pedunculate/English oak",1,63.5129647162605,175.086866639671,36.35926538847,"N",9,21.4944752264195,2.97174577675259,672.84783992753,0.454184356994445,0.0457238483377773,0.226705425768142,0.164050864435033,0.117175836997837,0.340238758078929,2.07785104313487,0.259941176742061,0.258181779320611,0.245368742235747,0.244963133268126,0.388784435173231,0.371058366208126,0.32195589143926,0.317714601150745,0.0248968204014784,0.0248968204014784,0.0248942484252585,0.0248942484252585,1095,805,407.524852436977,2.59437784647359,559,33974.1209261732,30,207,40,0.699731196753147,0.729449027883111,21218,1897.14746397278,35386,3459813,17.8787481495382,19.3771689497717,18.6242105263158,14168,6.9,516.279245267575,448.856788523905,0.735831809872029
